FECHA;TIPO DE MINERAL;TMH;TMS;%Cu;Au g/TM;Ag g/TM;;;
08/01/2025;SULFUROS;36.99;35.70;0.76;0.68;13.20;;;
08/01/2025;SULFUROS;44.98;43.41;0.45;0.35;3.91;;;
08/01/2025;SULFUROS;45.40;43.81;0.45;0.35;3.91;;;
08/01/2025;SULFUROS;45.74;44.14;0.45;0.35;3.91;;;
09/01/2025;SULFUROS;39.91;38.51;0.62;0.40;14.72;;;
09/01/2025;SULFUROS;41.37;39.92;0.62;0.40;14.72;;;
09/01/2025;SULFUROS;31.76;30.65;0.62;0.40;14.72;;;
09/01/2025;SULFUROS;26.67;25.74;0.62;0.40;14.72;;;
09/01/2025;SULFUROS;37.45;36.14;0.58;0.78;14.40;;;
09/01/2025;SULFUROS;38.21;36.87;0.58;0.78;14.40;;;
10/01/2025;SULFUROS;36.05;34.79;0.58;0.78;14.40;;;
10/01/2025;SULFUROS;38.00;36.67;0.58;0.78;14.40;;;
10/01/2025;SULFUROS;34.44;33.23;0.74;0.59;22.16;;;
10/01/2025;SULFUROS;39.30;37.92;0.74;0.59;22.16;;;
10/01/2025;SULFUROS;44.79;43.22;0.74;0.59;22.16;;;
10/01/2025;SULFUROS;42.06;40.59;0.74;0.59;22.16;;;
17/01/2025;SULFUROS;29.58;28.54;0.60;0.52;8.00;;;
17/01/2025;SULFUROS;30.88;29.80;0.60;0.52;8.00;;;
17/01/2025;SULFUROS;36.70;35.42;0.60;0.52;8.00;;;
17/01/2025;SULFUROS;37.63;36.31;1.22;1.00;19.20;;;
17/01/2025;SULFUROS;37.19;35.89;1.22;1.00;19.20;;;
18/01/2025;SULFUROS;38.45;37.10;1.18;0.64;19.83;;;
18/01/2025;SULFUROS;41.18;39.74;1.18;0.64;19.83;;;
19/01/2025;SULFUROS;30.23;29.17;1.37;1.34;9.76;;;
19/01/2025;SULFUROS;34.73;33.51;1.37;1.34;9.76;;;
19/01/2025;SULFUROS;37.25;35.95;1.37;1.34;9.76;;;
19/01/2025;SULFUROS;38.94;37.58;1.62;1.55;14.36;;;
19/01/2025;SULFUROS;41.01;39.57;1.62;1.55;14.36;;;
20/01/2025;SULFUROS;35.70;34.45;1.38;2.90;12.97;;;
20/01/2025;SULFUROS;24.28;23.43;1.37;1.34;9.76;;;
20/01/2025;SULFUROS;38.47;37.12;1.38;2.90;12.97;;;
20/01/2025;SULFUROS;41.56;40.11;1.38;2.90;12.97;;;
20/01/2025;SULFUROS;41.90;40.43;1.39;3.04;12.90;;;
20/01/2025;SULFUROS;28.62;27.62;1.39;3.04;12.90;;;
20/01/2025;SULFUROS;42.07;40.60;1.39;3.04;12.90;;;
20/01/2025;SULFUROS;36.74;35.45;1.69;1.15;11.97;;;
20/01/2025;SULFUROS;40.47;39.05;1.69;1.15;11.97;;;
21/01/2025;SULFUROS;33.62;32.44;1.39;3.04;12.90;;;
21/01/2025;SULFUROS;35.44;34.20;1.39;3.04;12.90;;;
21/01/2025;SULFUROS;36.64;35.36;2.34;1.14;17.74;;;
21/01/2025;SULFUROS;39.20;37.83;2.34;1.14;17.74;;;
22/01/2025;SULFUROS;38.85;37.49;1.57;4.79;13.36;;;
22/01/2025;SULFUROS;42.09;40.62;1.57;4.79;13.36;;;
22/01/2025;SULFUROS;34.82;33.60;1.57;4.79;13.36;;;
22/01/2025;SULFUROS;41.14;39.70;1.57;4.79;13.36;;;
22/01/2025;SULFUROS;36.97;35.68;1.57;4.79;13.36;;;
22/01/2025;SULFUROS;39.01;37.64;1.57;4.79;13.36;;;
23/01/2025;SULFUROS;35.05;33.82;1.57;4.79;13.36;;;
23/01/2025;SULFUROS;41.74;40.28;1.25;7.79;12.88;;;
23/01/2025;SULFUROS;43.10;41.59;1.25;7.79;12.88;;;
23/01/2025;SULFUROS;42.78;41.28;1.25;7.79;12.88;;;
23/01/2025;SULFUROS;38.41;37.07;1.25;7.79;12.88;;;
23/01/2025;SULFUROS;37.75;36.43;1.38;0.89;11.21;;;
23/01/2025;SULFUROS;41.55;40.10;1.38;0.89;11.21;;;
23/01/2025;SULFUROS;34.97;33.75;0.79;1.61;5.49;;;
24/01/2025;SULFUROS;35.78;34.53;0.79;1.61;5.49;;;
24/01/2025;SULFUROS;36.63;35.35;0.79;1.61;5.49;;;
24/01/2025;SULFUROS;35.83;34.58;0.79;1.61;5.49;;;
24/01/2025;SULFUROS;38.95;37.59;1.05;2.17;8.46;;;
24/01/2025;SULFUROS;37.15;35.85;1.05;2.17;8.46;;;
24/01/2025;SULFUROS;29.61;28.57;0.79;1.61;5.49;;;
24/01/2025;SULFUROS;39.20;37.83;0.72;4.52;6.29;;;
24/01/2025;SULFUROS;33.09;31.93;0.72;4.52;6.29;;;
25/01/2025;SULFUROS;30.19;29.13;0.72;4.52;6.29;;;
25/01/2025;SULFUROS;39.02;37.65;0.72;4.52;6.29;;;
25/01/2025;SULFUROS;41.43;39.98;1.48;1.05;18.91;;;
25/01/2025;SULFUROS;39.99;38.59;1.48;1.05;18.91;;;
26/01/2025;SULFUROS;35.87;34.61;1.37;2.37;10.67;;;
26/01/2025;SULFUROS;37.80;36.48;1.37;2.37;10.67;;;
26/01/2025;SULFUROS;39.16;37.79;1.52;1.91;14.89;;;
26/01/2025;SULFUROS;39.71;38.32;1.52;1.91;14.89;;;
27/01/2025;SULFUROS;34.45;33.24;1.13;3.07;8.06;;;
27/01/2025;SULFUROS;27.92;26.94;1.13;3.07;8.06;;;
27/01/2025;SULFUROS;33.02;31.86;1.13;3.07;8.06;;;
27/01/2025;SULFUROS;36.45;35.17;1.13;3.07;8.06;;;
27/01/2025;SULFUROS;38.04;36.71;1.13;3.07;8.06;;;
27/01/2025;SULFUROS;39.95;38.55;1.13;3.07;8.06;;;
28/01/2025;SULFUROS;34.41;33.21;1.13;3.07;8.06;;;
28/01/2025;SULFUROS;36.93;35.64;1.13;3.07;8.06;;;
28/01/2025;SULFUROS;36.11;34.85;1.13;3.07;8.06;;;
28/01/2025;SULFUROS;38.73;37.37;1.13;3.07;8.06;;;
28/01/2025;SULFUROS;37.94;36.61;1.13;3.07;8.06;;;
28/01/2025;SULFUROS;41.87;40.40;1.52;4.38;8.51;;;
28/01/2025;SULFUROS;34.97;33.75;2.77;2.56;14.57;;;
28/01/2025;SULFUROS;33.66;32.48;2.77;2.56;14.57;;;
28/01/2025;SULFUROS;39.85;38.46;1.52;4.38;8.51;;;
28/01/2025;SULFUROS;36.53;35.25;1.52;4.38;8.51;;;
28/01/2025;SULFUROS;39.08;37.71;1.52;4.38;8.51;;;
29/01/2025;SULFUROS;33.67;32.49;1.02;3.13;6.53;;;
29/01/2025;SULFUROS;34.62;33.41;1.02;3.13;6.53;;;
29/01/2025;SULFUROS;30.30;29.24;1.02;3.13;6.53;;;
29/01/2025;SULFUROS;37.22;35.92;1.02;3.13;6.53;;;
29/01/2025;SULFUROS;29.98;28.93;1.02;3.13;6.53;;;
29/01/2025;SULFUROS;38.88;37.52;1.36;2.30;10.61;;;
29/01/2025;SULFUROS;37.77;36.45;1.36;2.30;10.61;;;
29/01/2025;SULFUROS;29.27;28.25;1.36;2.30;10.61;;;
29/01/2025;SULFUROS;30.71;29.64;1.36;2.30;10.61;;;
29/01/2025;SULFUROS;37.09;35.79;2.31;2.64;13.16;;;
29/01/2025;SULFUROS;36.47;35.19;2.31;2.64;13.16;;;
30/01/2025;SULFUROS;31.40;30.30;1.42;3.41;9.43;;;
30/01/2025;SULFUROS;38.19;36.85;1.42;3.41;9.43;;;
30/01/2025;SULFUROS;28.32;27.33;1.42;3.41;9.43;;;
30/01/2025;SULFUROS;37.18;35.88;1.46;2.25;9.01;;;
30/01/2025;SULFUROS;36.89;35.60;1.46;2.25;9.01;;;
30/01/2025;SULFUROS;41.44;39.99;1.42;3.41;9.43;;;
30/01/2025;SULFUROS;32.10;30.98;1.42;3.41;9.43;;;
30/01/2025;SULFUROS;39.05;37.68;1.10;3.31;7.26;;;
30/01/2025;SULFUROS;31.02;29.93;1.10;3.31;7.26;;;
31/01/2025;SULFUROS;38.24;36.90;1.10;3.31;7.26;;;
31/01/2025;SULFUROS;35.68;34.43;1.10;3.31;7.26;;;
31/01/2025;SULFUROS;30.96;29.88;1.38;2.20;10.00;;;
31/01/2025;SULFUROS;33.16;32.00;2.62;2.30;14.19;;;
31/01/2025;SULFUROS;33.27;32.11;2.62;2.30;14.19;;;
31/01/2025;SULFUROS;38.41;37.07;0.54;0.48;3.47;;;
31/01/2025;SULFUROS;31.28;30.19;0.54;0.48;3.47;;;
31/01/2025;SULFUROS;40.66;39.24;0.54;0.48;3.47;;;
31/01/2025;SULFUROS;32.09;30.97;0.57;0.76;12.16;;;
31/01/2025;SULFUROS;39.57;38.19;0.57;0.76;12.16;;;
31/01/2025;SULFUROS;40.94;39.51;0.57;0.76;12.16;;;
31/01/2025;SULFUROS;42.04;40.57;1.38;2.20;10.00;;;
31/01/2025;SULFUROS;31.20;30.11;1.38;2.20;10.00;;;
31/01/2025;SULFUROS;30.38;29.32;0.98;1.08;8.56;;;
31/01/2025;SULFUROS;38.24;36.90;0.98;1.08;8.56;;;
01/02/2025;SULFUROS;43.09;41.58;0.98;1.08;8.56;;;
01/02/2025;SULFUROS;30.18;29.12;0.98;1.08;8.56;;;
01/02/2025;SULFUROS;29.72;28.68;1.61;4.74;10.74;;;
01/02/2025;SULFUROS;36.03;34.77;1.61;4.74;10.74;;;
01/02/2025;SULFUROS;40.21;38.80;1.61;4.74;10.74;;;
01/02/2025;SULFUROS;40.16;38.75;1.61;4.74;10.74;;;
01/02/2025;SULFUROS;31.37;30.27;1.61;4.74;10.74;;;
01/02/2025;SULFUROS;37.86;36.53;1.61;4.74;10.74;;;
02/02/2025;SULFUROS;28.32;27.33;1.61;4.74;10.74;;;
03/02/2025;SULFUROS;37.27;35.97;0.92;0.50;15.50;;;
03/02/2025;SULFUROS;34.30;33.10;0.92;0.50;15.50;;;
03/02/2025;SULFUROS;29.88;28.83;0.92;0.50;15.50;;;
03/02/2025;SULFUROS;38.29;36.95;0.57;0.76;6.32;;;
03/02/2025;SULFUROS;35.68;34.43;0.57;0.76;6.32;;;
03/02/2025;SULFUROS;39.49;38.11;0.57;0.76;6.32;;;
03/02/2025;SULFUROS;32.38;31.25;0.57;0.76;6.32;;;
04/02/2025;SULFUROS;30.96;29.88;0.49;0.48;6.32;;;
04/02/2025;SULFUROS;40.30;38.89;0.57;0.76;6.32;;;
04/02/2025;SULFUROS;30.20;29.14;0.49;0.48;6.32;;;
04/02/2025;SULFUROS;36.71;35.43;0.49;0.48;6.32;;;
04/02/2025;SULFUROS;34.83;33.61;0.49;0.48;6.32;;;
04/02/2025;SULFUROS;27.82;26.85;0.54;0.48;4.27;;;
04/02/2025;SULFUROS;31.13;30.04;0.54;0.48;4.27;;;
04/02/2025;SULFUROS;35.04;33.81;0.54;0.48;4.27;;;
04/02/2025;SULFUROS;35.42;34.18;0.54;0.48;4.27;;;
04/02/2025;SULFUROS;36.29;35.02;0.54;0.48;4.27;;;
05/02/2025;SULFUROS;37.60;36.28;0.96;1.54;22.40;;;
05/02/2025;SULFUROS;33.96;32.77;0.96;1.54;22.40;;;
05/02/2025;SULFUROS;36.16;34.89;0.96;1.54;22.40;;;
05/02/2025;SULFUROS;32.84;31.69;0.90;0.48;16.66;;;
05/02/2025;SULFUROS;40.22;38.81;0.90;0.48;16.66;;;
05/02/2025;SULFUROS;36.62;35.34;0.78;0.61;15.86;;;
05/02/2025;SULFUROS;37.93;36.60;0.78;0.61;15.86;;;
05/02/2025;SULFUROS;38.83;37.47;0.78;0.61;15.86;;;
05/02/2025;SULFUROS;38.41;37.07;0.78;0.61;15.86;;;
05/02/2025;SULFUROS;39.26;37.89;0.78;0.61;15.86;;;
06/02/2025;SULFUROS;37.70;36.38;0.78;0.61;15.86;;;
06/02/2025;SULFUROS;30.49;29.42;2.27;2.04;4.96;;;
06/02/2025;SULFUROS;33.10;31.94;2.27;2.04;4.96;;;
06/02/2025;SULFUROS;36.99;35.70;2.27;2.04;4.96;;;
06/02/2025;SULFUROS;33.63;32.45;2.27;2.04;4.96;;;
06/02/2025;SULFUROS;37.15;35.85;2.27;2.04;4.96;;;
06/02/2025;SULFUROS;41.61;40.15;1.20;0.76;21.87;;;
06/02/2025;SULFUROS;43.02;41.51;1.20;0.76;21.87;;;
06/02/2025;SULFUROS;43.68;42.15;1.20;0.76;21.87;;;
07/02/2025;SULFUROS;30.44;29.37;1.20;0.76;21.87;;;
07/02/2025;SULFUROS;41.18;39.74;1.20;0.76;21.87;;;
07/02/2025;SULFUROS;35.48;34.24;1.20;0.76;21.87;;;
07/02/2025;SULFUROS;42.29;40.81;1.20;0.76;21.87;;;
07/02/2025;SULFUROS;31.78;30.67;1.09;0.96;22.96;;;
07/02/2025;SULFUROS;39.40;38.02;1.09;0.96;22.96;;;
07/02/2025;SULFUROS;32.56;31.42;1.09;0.96;22.96;;;
07/02/2025;SULFUROS;40.23;38.82;1.13;0.76;20.67;;;
07/02/2025;SULFUROS;26.64;25.71;1.13;0.76;20.67;;;
07/02/2025;SULFUROS;36.42;35.15;1.13;0.76;20.67;;;
07/02/2025;SULFUROS;38.38;37.04;1.13;0.76;20.67;;;
08/02/2025;SULFUROS;31.89;30.77;1.13;0.76;20.67;;;
08/02/2025;SULFUROS;39.99;38.59;1.13;0.76;20.67;;;
08/02/2025;SULFUROS;37.12;35.82;0.88;0.76;24.64;;;
08/02/2025;SULFUROS;37.15;35.85;0.88;0.76;24.64;;;
08/02/2025;SULFUROS;30.75;29.67;0.88;0.76;24.64;;;
07/02/2025;SULFUROS;26.80;25.86;1.09;0.96;22.96;;;
08/02/2025;SULFUROS;28.22;27.23;0.60;1.32;14.87;;;
08/02/2025;SULFUROS;40.25;38.84;0.60;1.32;14.87;;;
08/02/2025;SULFUROS;37.95;36.62;0.60;1.32;14.87;;;
08/02/2025;SULFUROS;31.46;30.36;0.60;1.32;14.87;;;
08/02/2025;SULFUROS;36.31;35.04;0.60;1.32;14.87;;;
09/02/2025;SULFUROS;35.96;34.70;0.80;0.75;22.33;;;
09/02/2025;SULFUROS;29.05;28.03;0.80;0.75;22.33;;;
09/02/2025;SULFUROS;30.72;29.64;0.80;0.75;22.33;;;
09/02/2025;SULFUROS;39.01;37.64;0.80;0.75;22.33;;;
09/02/2025;SULFUROS;31.31;30.21;0.80;0.75;22.33;;;
09/02/2025;SULFUROS;32.94;31.79;2.97;1.75;8.70;;;
09/02/2025;SULFUROS;25.51;24.62;2.97;1.75;8.70;;;
09/02/2025;SULFUROS;36.99;35.70;2.97;1.75;8.70;;;
09/02/2025;SULFUROS;37.83;36.51;0.54;1.45;9.94;;;
09/02/2025;SULFUROS;37.58;36.26;0.54;1.45;9.94;;;
09/02/2025;SULFUROS;29.80;28.76;0.54;1.45;9.94;;;
09/02/2025;SULFUROS;40.03;38.63;0.54;1.45;9.94;;;
10/02/2025;SULFUROS;40.89;39.46;0.54;1.45;9.94;;;
10/02/2025;SULFUROS;29.85;28.81;2.08;1.05;6.28;;;
10/02/2025;SULFUROS;39.98;38.58;2.08;1.05;6.28;;;
10/02/2025;SULFUROS;28.54;27.54;2.08;1.05;6.28;;;
12/02/2025;SULFUROS;38.02;36.69;1.63;0.77;5.92;;;
12/02/2025;SULFUROS;39.07;37.70;0.67;0.76;10.60;;;
13/02/2025;SULFUROS;38.83;37.47;0.72;4.52;6.29;;;
13/02/2025;SULFUROS;39.87;38.47;1.63;0.77;5.92;;;
13/02/2025;SULFUROS;29.04;28.02;1.63;0.77;5.92;;;
13/02/2025;SULFUROS;31.09;30.00;1.63;0.77;5.92;;;
13/02/2025;SULFUROS;28.89;27.88;1.63;0.77;5.92;;;
14/02/2025;SULFUROS;43.21;41.70;2.11;1.89;10.06;;;
14/02/2025;SULFUROS;32.08;30.96;2.11;1.89;10.06;;;
14/02/2025;SULFUROS;31.79;30.68;2.11;1.89;10.06;;;
14/02/2025;SULFUROS;31.37;30.27;2.11;1.89;10.06;;;
14/02/2025;SULFUROS;38.03;36.70;2.11;1.89;10.06;;;
14/02/2025;SULFUROS;29.12;28.10;2.11;1.89;10.06;;;
14/02/2025;SULFUROS;37.83;36.51;0.84;1.13;7.60;;;
15/02/2025;SULFUROS;38.71;37.36;0.84;1.13;7.60;;;
15/02/2025;SULFUROS;29.96;28.91;0.55;0.85;10.16;;;
15/02/2025;SULFUROS;34.85;33.63;0.55;0.85;10.16;;;
15/02/2025;SULFUROS;43.16;41.65;0.55;0.85;10.16;;;
15/02/2025;SULFUROS;37.27;35.97;0.55;0.85;10.16;;;
15/02/2025;SULFUROS;31.53;30.43;0.74;0.91;7.28;;;
15/02/2025;SULFUROS;38.70;37.35;0.74;0.91;7.28;;;
15/02/2025;SULFUROS;36.44;35.16;0.74;0.91;7.28;;;
15/02/2025;SULFUROS;28.92;27.91;0.74;0.91;7.28;;;
16/02/2025;SULFUROS;34.27;33.07;0.68;1.18;16.53;;;
16/02/2025;SULFUROS;34.26;33.06;0.68;1.18;16.53;;;
16/02/2025;SULFUROS;33.86;32.67;0.68;1.18;16.53;;;
16/02/2025;SULFUROS;27.17;26.22;0.68;1.18;16.53;;;
16/02/2025;SULFUROS;37.15;35.85;0.68;1.18;16.53;;;
16/02/2025;SULFUROS;38.12;36.79;0.58;2.91;12.85;;;
17/02/2025;SULFUROS;42.53;41.04;0.58;2.91;12.85;;;
16/02/2025;SULFUROS;35.94;34.68;0.58;2.91;12.85;;;
17/02/2025;SULFUROS;37.54;36.23;0.58;2.91;12.85;;;
17/02/2025;SULFUROS;31.32;30.22;0.58;2.91;12.85;;;
17/02/2025;SULFUROS;28.45;27.45;0.58;2.91;12.85;;;
17/02/2025;SULFUROS;42.80;41.30;2.08;1.05;6.28;;;
17/02/2025;SULFUROS;39.24;37.87;2.08;1.05;6.28;;;
17/02/2025;SULFUROS;25.75;24.85;0.62;1.64;13.99;;;
17/02/2025;SULFUROS;35.44;34.20;2.08;1.05;6.28;;;
18/02/2025;SULFUROS;36.77;35.48;0.62;1.64;13.99;;;
18/02/2025;SULFUROS;26.20;25.28;0.62;1.64;13.99;;;
18/02/2025;SULFUROS;35.97;34.71;0.62;1.64;13.99;;;
18/02/2025;SULFUROS;26.28;25.36;0.62;1.64;13.99;;;
18/02/2025;SULFUROS;25.98;25.07;0.62;1.64;13.99;;;
18/02/2025;SULFUROS;35.98;34.72;0.62;1.64;13.99;;;
18/02/2025;SULFUROS;35.99;34.73;0.77;0.75;17.80;;;
18/02/2025;SULFUROS;33.99;32.80;0.77;0.75;17.80;;;
18/02/2025;SULFUROS;36.45;35.17;0.77;0.75;17.80;;;
18/02/2025;SULFUROS;36.56;35.28;0.77;0.75;17.80;;;
18/02/2025;SULFUROS;26.04;25.13;0.77;0.75;17.80;;;
19/02/2025;SULFUROS;36.93;35.64;0.67;0.76;10.60;;;
19/02/2025;SULFUROS;32.92;31.77;0.67;0.76;10.60;;;
19/02/2025;SULFUROS;41.98;40.51;0.67;0.76;10.60;;;
19/02/2025;SULFUROS;36.66;35.38;1.77;1.62;7.33;;;
19/02/2025;SULFUROS;28.76;27.75;0.67;0.76;10.60;;;
19/02/2025;SULFUROS;41.24;39.80;1.77;1.62;7.33;;;
19/02/2025;SULFUROS;41.83;40.37;1.77;1.62;7.33;;;
19/02/2025;SULFUROS;33.85;32.67;1.77;1.62;7.33;;;
19/02/2025;SULFUROS;34.60;33.39;2.51;1.35;8.47;;;
20/02/2025;SULFUROS;37.50;36.19;2.51;1.35;8.47;;;
20/02/2025;SULFUROS;38.56;37.21;2.51;1.35;8.47;;;
20/02/2025;SULFUROS;27.79;26.82;1.77;1.62;7.33;;;
20/02/2025;SULFUROS;33.74;32.56;2.51;1.35;8.47;;;
20/02/2025;SULFUROS;27.27;26.32;2.51;1.35;8.47;;;
20/02/2025;SULFUROS;37.19;35.89;0.84;1.13;7.60;;;
20/02/2025;SULFUROS;36.92;35.63;0.84;1.13;7.60;;;
20/02/2025;SULFUROS;29.81;28.77;0.84;1.13;7.60;;;
20/02/2025;SULFUROS;38.12;36.79;0.84;1.13;7.60;;;
20/02/2025;SULFUROS;37.69;36.37;0.84;1.13;7.60;;;
21/02/2025;SULFUROS;37.48;36.17;1.92;0.74;5.92;;;
21/02/2025;SULFUROS;29.53;28.50;1.92;0.74;5.92;;;
21/02/2025;SULFUROS;25.76;24.86;1.92;0.74;5.92;;;
21/02/2025;SULFUROS;34.60;33.39;1.92;0.74;5.92;;;
23/02/2025;SULFUROS;27.74;26.77;0.54;0.33;4.80;;;
23/02/2025;SULFUROS;26.75;25.81;0.54;0.33;4.80;;;
23/02/2025;SULFUROS;25.60;24.70;0.54;0.33;4.80;;;
01/03/2025;SULFUROS;33.76;32.58;0.48;0.33;4.79;;;
01/03/2025;SULFUROS;27.84;26.87;0.48;0.33;4.79;;;
01/03/2025;SULFUROS;35.28;34.05;0.48;0.33;4.79;;;
02/03/2025;SULFUROS;37.27;35.97;0.48;0.33;4.79;;;
02/03/2025;SULFUROS;37.48;36.17;0.48;0.33;4.79;;;
03/03/2025;SULFUROS;37.71;36.39;0.66;0.18;3.76;;;
03/03/2025;SULFUROS;37.73;36.41;0.66;0.18;3.76;;;
03/03/2025;SULFUROS;42.82;41.32;0.66;0.18;3.76;;;
03/03/2025;SULFUROS;34.86;33.64;0.66;0.18;3.76;;;
04/03/2025;SULFUROS;34.81;33.59;0.59;0.27;6.87;;;
04/03/2025;SULFUROS;26.13;25.22;0.59;0.27;6.87;;;
05/03/2025;SULFUROS;34.29;33.09;1.43;1.13;7.73;;;
05/03/2025;SULFUROS;30.20;29.14;1.43;1.13;7.73;;;
05/03/2025;SULFUROS;28.39;27.4;1.43;1.13;7.73;;;
05/03/2025;SULFUROS;25.08;24.2;1.43;1.13;7.73;;;
05/03/2025;SULFUROS;41.36;39.91;0.59;0.27;6.87;;;
05/03/2025;SULFUROS;41.51;40.06;0.59;0.27;6.87;;;
05/03/2025;SULFUROS;32.91;31.76;0.59;0.27;6.87;;;
05/03/2025;SULFUROS;32.09;30.97;0.59;0.27;6.87;;;
05/03/2025;SULFUROS;38.16;36.82;0.96;0.30;15.47;;;
06/03/2025;SULFUROS;31.23;30.14;0.96;0.30;15.47;;;
06/03/2025;SULFUROS;40.41;39;0.65;0.41;19.53;;;
06/03/2025;SULFUROS;31.11;30.02;0.65;0.41;19.53;;;
06/03/2025;SULFUROS;39.37;37.99;0.65;0.41;19.53;;;
06/03/2025;SULFUROS;32.71;31.57;0.42;0.17;6.00;;;
06/03/2025;SULFUROS;30.18;29.12;0.42;0.17;6.00;;;
07/03/2025;SULFUROS;36.26;34.99;1.19;0.43;13.88;;;
07/03/2025;SULFUROS;35.14;33.91;1.19;0.43;13.88;;;
07/03/2025;SULFUROS;39.67;38.28;0.77;0.48;18.74;;;
07/03/2025;SULFUROS;36.22;34.95;0.77;0.48;18.74;;;
07/03/2025;SULFUROS;38.24;36.9;1.19;0.43;13.88;;;
07/03/2025;SULFUROS;35.83;34.58;1.19;0.43;13.88;;;
07/03/2025;SULFUROS;28.06;27.08;1.14;0.05;8.98;;;
07/03/2025;SULFUROS;39.89;38.49;1.14;0.05;8.98;;;
07/03/2025;SULFUROS;35.56;34.32;1.14;0.05;8.98;;;
08/03/2025;SULFUROS;37.76;36.44;0.68;0.05;5.58;;;
08/03/2025;SULFUROS;30.55;29.48;0.68;0.05;5.58;;;
08/03/2025;SULFUROS;34.33;33.13;0.93;1.07;7.84;;;
08/03/2025;SULFUROS;26.71;25.78;0.93;1.07;7.84;;;
08/03/2025;SULFUROS;32.04;30.92;0.93;1.07;7.84;;;
08/03/2025;SULFUROS;33.96;32.77;0.93;1.07;7.84;;;
08/03/2025;SULFUROS;27.77;26.8;0.63;0.23;6.13;;;
08/03/2025;SULFUROS;35.72;34.47;0.63;0.23;6.13;;;
09/03/2025;SULFUROS;36.92;35.63;0.57;0.51;5.59;;;
09/03/2025;SULFUROS;26.61;25.68;0.57;0.51;5.59;;;
09/03/2025;SULFUROS;33.90;32.71;0.57;0.51;5.59;;;
09/03/2025;SULFUROS;32.22;31.09;0.57;0.51;5.59;;;
09/03/2025;SULFUROS;25.43;24.54;0.57;0.51;5.59;;;
09/03/2025;SULFUROS;29.02;28;0.57;0.51;5.59;;;
10/03/2025;SULFUROS;38.75;37.39;0.46;0.57;4.27;;;
10/03/2025;SULFUROS;28.94;27.93;0.46;0.57;4.27;;;
10/03/2025;SULFUROS;36.35;35.08;0.79;0.90;7.00;;;
10/03/2025;SULFUROS;26.03;25.12;0.74;0.66;10.64;;;
10/03/2025;SULFUROS;37.53;36.22;0.74;0.66;10.64;;;
10/03/2025;SULFUROS;30.78;29.70;0.74;0.66;10.64;;;
10/03/2025;SULFUROS;34.15;32.95;0.78;0.92;11.20;;;
10/03/2025;SULFUROS;28.12;27.14;0.78;0.92;11.20;;;
10/03/2025;SULFUROS;32.39;31.26;0.78;0.92;11.20;;;
10/03/2025;SULFUROS;39.03;37.66;0.78;0.92;11.20;;;
10/03/2025;SULFUROS;26.30;25.38;0.78;0.92;11.20;;;
10/03/2025;SULFUROS;25.40;24.51;1.04;1.34;8.86;;;
10/03/2025;SULFUROS;34.07;32.88;0.78;0.92;11.20;;;
10/03/2025;SULFUROS;33.01;31.85;1.04;1.34;8.86;;;
11/03/2025;SULFUROS;28.27;27.28;1.04;1.34;8.86;;;
11/03/2025;SULFUROS;36.59;35.31;1.04;1.34;8.86;;;
11/03/2025;SULFUROS;37.94;36.61;1.04;1.34;8.86;;;
11/03/2025;SULFUROS;25.74;24.84;0.94;0.54;7.33;;;
11/03/2025;SULFUROS;38.56;37.21;0.94;0.54;7.33;;;
11/03/2025;SULFUROS;36.28;35.01;0.94;0.54;7.33;;;
11/03/2025;SULFUROS;29.22;28.20;0.94;0.54;7.33;;;
11/03/2025;SULFUROS;28.34;27.35;0.94;0.54;7.33;;;
11/03/2025;SULFUROS;35.84;34.59;0.94;0.54;7.33;;;
11/03/2025;SULFUROS;28.26;27.27;0.94;0.54;7.33;;;
11/03/2025;SULFUROS;33.67;32.49;0.49;1.00;7.00;;;
12/03/2025;SULFUROS;27.15;26.20;0.49;1.00;7.00;;;
12/03/2025;SULFUROS;33.98;32.79;0.49;1.00;7.00;;;
12/03/2025;SULFUROS;29.05;28.03;0.95;0.56;10.51;;;
12/03/2025;SULFUROS;33.42;32.25;0.95;0.56;10.51;;;
12/03/2025;SULFUROS;27.33;26.37;0.95;0.56;10.51;;;
12/03/2025;SULFUROS;36.07;34.81;0.95;0.56;10.51;;;
12/03/2025;SULFUROS;32.49;31.35;0.95;0.56;10.51;;;
12/03/2025;SULFUROS;27.79;26.82;0.95;0.56;10.51;;;
12/03/2025;SULFUROS;36.38;35.11;0.95;0.56;10.51;;;
12/03/2025;SULFUROS;38.88;37.52;0.66;0.49;7.75;;;
13/03/2025;SULFUROS;28.33;27.34;0.66;0.49;7.75;;;
13/03/2025;SULFUROS;38.88;37.52;0.66;0.49;7.75;;;
13/03/2025;SULFUROS;36.83;35.54;0.66;0.49;7.75;;;
13/03/2025;SULFUROS;31.20;30.11;0.66;0.49;7.75;;;
13/03/2025;SULFUROS;35.76;34.51;0.92;0.99;9.54;;;
13/03/2025;SULFUROS;33.49;32.32;0.92;0.99;9.54;;;
13/03/2025;SULFUROS;25.69;24.79;0.92;0.99;9.54;;;
13/03/2025;SULFUROS;29.88;28.83;0.92;0.99;9.54;;;
13/03/2025;SULFUROS;30.02;28.97;0.92;0.99;9.54;;;
13/03/2025;SULFUROS;34.08;32.89;0.92;0.99;9.54;;;
13/03/2025;SULFUROS;25.18;24.30;0.42;0.17;6.00;;;
13/03/2025;SULFUROS;32.74;31.59;0.92;0.99;9.54;;;
